genome_id,#ID,DGRcomp
3300018021_25,3300018021.a:Ga0187882_1000005,TR
3300018020_33,3300018020.a:Ga0187861_10000009,TR
3300018015_34,3300018015.a:Ga0187866_1000102,TR
3300017998_33,3300017998.a:Ga0187870_1000500,TR
3300017991_20,3300017991.a:Ga0180434_10020996,TR
3300017988_48,3300017988.a:Ga0181520_10009214,TR
3300017988_45,3300017988.a:Ga0181520_10001151,TR
3300017960_22,3300017960.a:Ga0180429_10011193,TR
3300017788_17,3300017788.a:Ga0169931_10028546,TR
3300017652_13,3300017652.a:Ga0182746_1000004,TR
3300017649_12,3300017649.a:Ga0182741_1000005,TR
3300017646_14,3300017646.a:Ga0182737_1000006,TR
3300017548_9,3300017548.a:Ga0182743_1000069,TR
3300017532_96,3300017532.a:Ga0185302_10000160,TR
3300017532_49,3300017532.a:Ga0185302_10002822,TR
3300017532_29,3300017532.a:Ga0185302_10003586,TR
3300017532_110,3300017532.a:Ga0185302_10004881,TR
3300017522_67,3300017522.a:Ga0185323_1017272,TR
3300017522_58,3300017522.a:Ga0185323_1003187,TR
3300017522_5,3300017522.a:Ga0185323_1001497,TR
3300017522_48,3300017522.a:Ga0185323_1000151,TR
3300017522_16,3300017522.a:Ga0185323_1000343,TR
3300017518_19,3300017518.a:Ga0185335_1001936,TR
3300017505_3,3300017505.a:Ga0185315_1000323,TR
3300017473_7,3300017473.a:Ga0185331_1000738,TR
3300017473_2,3300017473.a:Ga0185331_1009585,TR
3300017470_47,3300017470.a:Ga0185344_1003304,TR
3300017470_2,3300017470.a:Ga0185344_1010127,TR
3300017444_60,3300017444.a:Ga0185300_10000032,TR
3300017418_3,3300017418.a:Ga0185314_1000640,TR
3300016461_3,3300016461.a:Ga0126362_10000031,TR
3300015370_9,3300015370.a:Ga0180009_10003466,TR
3300015370_54,3300015370.a:Ga0180009_10005236,TR
3300015360_41,3300015360.a:Ga0163144_10111973,TR
3300015360_147,3300015360.a:Ga0163144_10017055,TR
3300015214_95,3300015214.a:Ga0172382_10074425,TR
3300015214_64,3300015214.a:Ga0172382_10003857,TR
3300015214_131,3300015214.a:Ga0172382_10002232,TR
3300015204_7,3300015204.a:Ga0167626_1004033,TR
3300015198_8,3300015198.a:Ga0167625_1006990,TR
3300015198_6,3300015198.a:Ga0167625_1005759,TR
3300014971_17,3300014971.a:Ga0134442_1003482,TR
3300014964_39,3300014964.a:Ga0134538_1000823,TR
3300014964_11,3300014964.a:Ga0134538_1000028,TR
3300014963_23,3300014963.a:Ga0134523_1000095,TR
3300014961_6,3300014961.a:Ga0134526_1000087,TR
3300014956_14,3300014956.a:Ga0134434_1000364,TR
3300014954_7,3300014954.a:Ga0169837_100043,TR
3300014951_21,3300014951.a:Ga0169829_101234,TR
3300014947_5,3300014947.a:Ga0169813_100634,TR
3300014898_1,3300014898.a:Ga0134467_100020,TR
3300014832_5,3300014832.a:Ga0119905_1001681,TR
3300014807_7,3300014807.a:Ga0134439_1000002,TR
3300014802_7,3300014802.a:Ga0134374_1000396,TR
3300014800_4,3300014800.a:Ga0134399_1000004,TR
3300014799_7,3300014799.a:Ga0134377_1002458,TR
3300014798_5,3300014798.a:Ga0134382_1000085,TR
3300014798_10,3300014798.a:Ga0134382_1000172,TR
3300014797_4,3300014797.a:Ga0134414_1000054,TR
3300014793_7,3300014793.a:Ga0134407_1000041,TR
3300014792_10,3300014792.a:Ga0134427_1002502,TR
3300014791_6,3300014791.a:Ga0134447_1000523,TR
3300014790_5,3300014790.a:Ga0134419_1000095,TR
3300014790_3,3300014790.a:Ga0134419_1000083,TR
3300014788_9,3300014788.a:Ga0134381_1001242,TR
3300014788_10,3300014788.a:Ga0134381_1000707,TR
3300014786_19,3300014786.a:Ga0169450_110515,TR
3300014781_5,3300014781.a:Ga0134426_100009,TR
3300014778_9,3300014778.a:Ga0134408_100152,TR
3300014752_5,3300014752.a:Ga0169821_100083,TR
3300014750_2,3300014750.a:Ga0134554_100012,TR
3300014731_3,3300014731.a:Ga0169770_10110,TR
3300014721_2,3300014721.a:Ga0169771_10015,TR
3300014720_16,3300014720.a:Ga0172376_10053462,TR
3300014713_11,3300014713.a:Ga0169447_100093,TR
3300014656_63,3300014656.a:Ga0180007_10000030,TR
3300014655_21,3300014655.a:Ga0181516_10002356,TR
3300014570_9,3300014570.a:Ga0134400_1000454,TR
3300014565_4,3300014565.a:Ga0169881_100011,TR
3300014561_6,3300014561.a:Ga0134428_101918,TR
3300014555_10,3300014555.a:Ga0134422_100228,TR
3300014553_8,3300014553.a:Ga0134451_100003,TR
3300014551_9,3300014551.a:Ga0134380_100079,TR
3300014545_1,3300014545.a:Ga0134392_100035,TR
3300014539_8,3300014539.a:Ga0169882_100046,TR
3300014539_11,3300014539.a:Ga0169882_100710,TR
3300014535_6,3300014535.a:Ga0169873_100601,TR
3300014530_8,3300014530.a:Ga0169724_100092,TR
3300014529_3,3300014529.a:Ga0169876_100093,TR
3300014512_3,3300014512.a:Ga0169879_10284,TR
3300014502_64,3300014502.a:Ga0182021_10008893,TR
3300014502_59,3300014502.a:Ga0182021_10021161,TR
3300014208_114,3300014208.a:Ga0172379_10016008,TR
3300014208_101,3300014208.a:Ga0172379_10000458,TR
3300014206_76,3300014206.a:Ga0172377_10002602,TR
3300014206_45,3300014206.a:Ga0172377_10003230,TR
3300014206_120,3300014206.a:Ga0172377_10001247,TR
3300014205_50,3300014205.a:Ga0172380_10006919,TR
3300014205_105,3300014205.a:Ga0172380_10000484,TR
3300014204_90,3300014204.a:Ga0172381_10002121,TR
3300014204_48,3300014204.a:Ga0172381_10034691,TR
3300014204_28,3300014204.a:Ga0172381_10003108,TR
3300014204_16,3300014204.a:Ga0172381_10000749,TR
3300014204_109,3300014204.a:Ga0172381_10000481,TR
3300014203_21,3300014203.a:Ga0172378_10000310,TR
3300014203_20,3300014203.a:Ga0172378_10010214,TR
3300014151_10,3300014151.a:Ga0181539_1000162,TR
3300014109_6,3300014109.a:Ga0134347_1001804,TR
3300014057_22,3300014057.a:Ga0120384_1000332,TR
3300013903_3,3300013903.a:Ga0117802_1000126,TR
3300013902_3,3300013902.a:Ga0116620_1000214,TR
3300013884_3,3300013884.a:Ga0181304_100007,TR
3300013830_14,3300013830.a:Ga0120377_1000033,TR
3300013818_2,3300013818.a:Ga0121660_100003,TR
3300013498_5,3300013498.a:Ga0120909_100086,TR
3300013497_5,3300013497.a:Ga0121334_100063,TR
3300013427_14,3300013427.a:Ga0120106_1000061,TR
3300013383_8,3300013383.a:Ga0116616_1000438,TR
3300013383_3,3300013383.a:Ga0116616_1000037,TR
3300013382_11,3300013382.a:Ga0116618_100733,TR
3300013232_24,3300013232.a:Ga0170573_10491070,TR
3300013138_98,3300013138.a:Ga0172371_10018223,TR
3300013138_28,3300013138.a:Ga0172371_10010773,TR
3300013138_220,3300013138.a:Ga0172371_10009565,TR
3300013138_183,3300013138.a:Ga0172371_10002447,TR
3300013138_175,3300013138.a:Ga0172371_10003145,TR
3300013138_14,3300013138.a:Ga0172371_10019197,TR
3300013137_5,3300013137.a:Ga0172375_10041578,TR
3300013137_248,3300013137.a:Ga0172375_10000681,TR
3300013137_246,3300013137.a:Ga0172375_10018002,TR
3300013137_226,3300013137.a:Ga0172375_10001731,TR
3300013137_220,3300013137.a:Ga0172375_10000044,TR
3300013137_212,3300013137.a:Ga0172375_10009142,TR
3300013137_205,3300013137.a:Ga0172375_10009042,TR
3300013137_144,3300013137.a:Ga0172375_10003612,TR
3300013137_117,3300013137.a:Ga0172375_10000202,TR
3300013136_59,3300013136.a:Ga0172370_10016422,TR
3300013136_189,3300013136.a:Ga0172370_10011355,TR
3300013136_178,3300013136.a:Ga0172370_10001708,TR
3300013136_148,3300013136.a:Ga0172370_10006860,TR
3300013136_147,3300013136.a:Ga0172370_10000379,TR
3300013136_117,3300013136.a:Ga0172370_10001198,TR
3300013132_91,3300013132.a:Ga0172372_10000994,TR
3300013132_32,3300013132.a:Ga0172372_10002468,TR
3300013132_23,3300013132.a:Ga0172372_10039487,TR
3300013131_76,3300013131.a:Ga0172373_10009867,TR
3300013131_52,3300013131.a:Ga0172373_10000634,TR
3300013131_27,3300013131.a:Ga0172373_10006312,TR
3300013131_17,3300013131.a:Ga0172373_10002316,TR
3300013131_115,3300013131.a:Ga0172373_10002665,TR
3300013128_76,3300013128.a:Ga0172366_10013960,TR
3300013128_124,3300013128.a:Ga0172366_10006953,TR
3300013126_46,3300013126.a:Ga0172367_10051551,TR
3300013126_26,3300013126.a:Ga0172367_10001369,TR
3300013126_12,3300013126.a:Ga0172367_10001900,TR
3300013125_93,3300013125.a:Ga0172369_10001117,TR
3300013125_176,3300013125.a:Ga0172369_10014646,TR
3300013125_157,3300013125.a:Ga0172369_10001384,TR
3300013125_136,3300013125.a:Ga0172369_10006406,TR
3300013125_125,3300013125.a:Ga0172369_10000580,TR
3300013125_116,3300013125.a:Ga0172369_10000338,TR
3300013125_115,3300013125.a:Ga0172369_10021203,TR
3300013125_114,3300013125.a:Ga0172369_10002412,TR
3300013125_104,3300013125.a:Ga0172369_10001066,TR
3300013123_96,3300013123.a:Ga0172368_10000957,TR
3300013123_145,3300013123.a:Ga0172368_10005788,TR
3300013123_117,3300013123.a:Ga0172368_10000389,TR
3300013122_78,3300013122.a:Ga0172374_1001792,TR
3300013122_53,3300013122.a:Ga0172374_1000476,TR
3300013122_33,3300013122.a:Ga0172374_1000056,TR
3300013103_111,3300013103.a:Ga0164318_10000205,TR
3300013016_1,3300013016.a:Ga0163224_100009,TR
3300012974_32,3300012974.a:Ga0123350_10029178,TR
3300012956_33,3300012956.a:Ga0154020_10007589,TR
3300012921_12,3300012921.a:Ga0164290_1000299,TR
3300012856_4,3300012856.a:Ga0160473_100156,TR
3300012533_44,3300012533.a:Ga0138256_10003730,TR
3300012344_5,3300012344.a:Ga0116650_1001476,TR
3300012276_1,3300012276.a:Ga0121624_100005,TR
3300012271_7,3300012271.a:Ga0136555_1000035,TR
3300012270_6,3300012270.a:Ga0136604_1002614,TR
3300012270_15,3300012270.a:Ga0136604_1001871,TR
3300012147_1,3300012147.a:Ga0136588_1002887,TR
3300012128_1,3300012128.a:Ga0136582_1000354,TR
3300012106_8,3300012106.a:Ga0136575_101466,TR
3300012044_7,3300012044.a:Ga0136636_10016968,TR
3300012036_22,3300012036.a:Ga0136600_1000075,TR
3300012036_10,3300012036.a:Ga0136600_1000286,TR
3300012032_11,3300012032.a:Ga0136554_1001524,TR
3300012018_10,3300012018.a:Ga0119867_1007431,TR
3300012007_6,3300012007.a:Ga0120382_1003884,TR
3300011997_29,3300011997.a:Ga0120162_1001012,TR
3300011989_21,3300011989.a:Ga0120380_1000428,TR
3300011988_8,3300011988.a:Ga0119784_1008630,TR
3300011980_9,3300011980.a:Ga0119777_1002948,TR
3300011980_6,3300011980.a:Ga0119777_1002168,TR
3300011977_13,3300011977.a:Ga0120375_1000047,TR
3300011976_14,3300011976.a:Ga0119798_1000034,TR
3300011888_4,3300011888.a:Ga0121629_100070,TR
3300011855_3,3300011855.a:Ga0121608_100718,TR
3300011616_1,3300011616.a:Ga0120986_100009,TR
3300011571_5,3300011571.a:Ga0121734_100788,TR
3300011478_2,3300011478.a:Ga0120917_10350,TR
3300011133_1,3300011133.a:Ga0122860_100028,TR
3300011006_12,3300011006.a:Ga0139320_1000940,TR
3300011002_40,3300011002.a:Ga0139310_1000269,TR
3300010998_64,3300010998.a:Ga0139311_1000018,TR
3300010998_63,3300010998.a:Ga0139311_1001091,TR
3300010998_35,3300010998.a:Ga0139311_1002966,TR
3300010998_29,3300010998.a:Ga0139311_1000078,TR
3300010998_23,3300010998.a:Ga0139311_1002077,TR
3300010285_26,3300010285.a:Ga0134091_1005238,TR
3300010285_10,3300010285.a:Ga0134091_1008922,TR
3300010283_8,3300010283.a:Ga0129312_1000198,TR
3300010283_4,3300010283.a:Ga0129312_1000140,TR
3300010283_19,3300010283.a:Ga0129312_1001905,TR
3300010283_13,3300010283.a:Ga0129312_1000008,TR
3300010282_9,3300010282.a:Ga0129307_1005270,TR
3300010282_6,3300010282.a:Ga0129307_1000366,TR
3300010282_53,3300010282.a:Ga0129307_1000833,TR
3300010282_21,3300010282.a:Ga0129307_1000014,TR
3300010282_15,3300010282.a:Ga0129307_1006458,TR
3300010282_1,3300010282.a:Ga0129307_1000128,TR
3300010280_13,3300010280.a:Ga0129308_1000122,TR
3300010279_4,3300010279.a:Ga0129313_1000255,TR
3300010278_16,3300010278.a:Ga0129311_1000147,TR
3300010276_10,3300010276.a:Ga0134104_1000069,TR
3300010275_23,3300010275.a:Ga0129310_1000015,TR
3300010275_18,3300010275.a:Ga0129310_1000604,TR
3300010274_30,3300010274.a:Ga0134100_1000229,TR
3300010274_22,3300010274.a:Ga0134100_1003996,TR
3300010270_46,3300010270.a:Ga0129306_1004351,TR
3300010270_33,3300010270.a:Ga0129306_1000574,TR
3300010270_17,3300010270.a:Ga0129306_1001139,TR
3300010269_20,3300010269.a:Ga0134102_1000246,TR
3300010266_28,3300010266.a:Ga0129314_1000405,TR
3300010265_9,3300010265.a:Ga0134098_1004973,TR
3300010262_29,3300010262.a:Ga0129317_1002102,TR
3300010261_6,3300010261.a:Ga0129309_1000088,TR
3300010260_12,3300010260.a:Ga0129315_1000004,TR
3300010259_11,3300010259.a:Ga0129316_1001012,TR
3300010167_84,3300010167.a:Ga0123353_10002486,TR
3300010153_18,3300010153.a:Ga0098059_1002395,TR
3300010049_66,3300010049.a:Ga0123356_10031819,TR
3300010049_56,3300010049.a:Ga0123356_10000298,TR
3300010049_54,3300010049.a:Ga0123356_10000038,TR
3300010049_49,3300010049.a:Ga0123356_10000166,TR
3300010049_124,3300010049.a:Ga0123356_10002763,TR
3300009826_52,3300009826.a:Ga0123355_10000781,TR
3300009769_95,3300009769.a:Ga0116184_10027449,TR
3300009769_11,3300009769.a:Ga0116184_10000573,TR
3300009702_61,3300009702.a:Ga0114931_10022266,TR
3300009566_5,3300009566.a:Ga0130025_1128635,TR
3300009540_11,3300009540.a:Ga0073899_10039148,TR
3300009343_3,3300009343.a:Ga0114310_100067,TR
3300009083_26,3300009083.a:Ga0105047_10120852,TR
3300009083_225,3300009083.a:Ga0105047_10000757,TR
3300008750_12,3300008750.a:Ga0114087_100042,TR
3300008744_32,3300008744.a:Ga0114025_1000149,TR
3300008744_26,3300008744.a:Ga0114025_1002066,TR
3300008737_4,3300008737.a:Ga0113999_100064,TR
3300008734_10,3300008734.a:Ga0113998_103906,TR
3300008725_7,3300008725.a:Ga0115670_1000224,TR
3300008716_7,3300008716.a:Ga0113874_100449,TR
3300008716_14,3300008716.a:Ga0113874_100105,TR
3300008712_16,3300008712.a:Ga0113873_100227,TR
3300008705_11,3300008705.a:Ga0113869_1000106,TR
3300008705_10,3300008705.a:Ga0113869_1000400,TR
3300008700_1,3300008700.a:Ga0113865_100012,TR
3300008672_8,3300008672.a:Ga0111519_104167,TR
3300008672_14,3300008672.a:Ga0111519_100458,TR
3300008660_2,3300008660.a:Ga0111492_100016,TR
3300008640_4,3300008640.a:Ga0111422_100041,TR
3300008640_30,3300008640.a:Ga0111422_100216,TR
3300008640_22,3300008640.a:Ga0111422_100107,TR
3300008640_10,3300008640.a:Ga0111422_100039,TR
3300008636_11,3300008636.a:Ga0111420_100381,TR
3300008622_22,3300008622.a:Ga0111363_100154,TR
3300008622_13,3300008622.a:Ga0111363_100375,TR
3300008620_5,3300008620.a:Ga0111272_100334,TR
3300008599_4,3300008599.a:Ga0111091_100100,TR
3300008599_31,3300008599.a:Ga0111091_100108,TR
3300008599_1,3300008599.a:Ga0111091_100473,TR
3300008571_8,3300008571.a:Ga0111077_100010,TR
3300008571_14,3300008571.a:Ga0111077_100753,TR
3300008551_13,3300008551.a:Ga0111058_100856,TR
3300008551_11,3300008551.a:Ga0111058_105961,TR
3300008547_4,3300008547.a:Ga0111055_100317,TR
3300008547_17,3300008547.a:Ga0111055_100191,TR
3300008523_8,3300008523.a:Ga0115231_1002213,TR
3300008523_5,3300008523.a:Ga0115231_1001382,TR
3300008523_18,3300008523.a:Ga0115231_1000027,TR
3300008520_6,3300008520.a:Ga0111044_101168,TR
3300008520_3,3300008520.a:Ga0111044_100485,TR
3300008513_5,3300008513.a:Ga0111022_100793,TR
3300008512_7,3300008512.a:Ga0115181_100048,TR
3300008512_1,3300008512.a:Ga0115181_100073,TR
3300008504_1,3300008504.a:Ga0114860_100012,TR
3300008499_2,3300008499.a:Ga0111012_100239,TR
3300008497_3,3300008497.a:Ga0111011_100035,TR
3300008496_3,3300008496.a:Ga0115078_100039,TR
3300008493_5,3300008493.a:Ga0111009_1001082,TR
3300008491_18,3300008491.a:Ga0111008_102452,TR
3300008479_9,3300008479.a:Ga0114883_1000226,TR
3300008479_22,3300008479.a:Ga0114883_1001148,TR
3300008478_3,3300008478.a:Ga0114882_100095,TR
3300008421_3,3300008421.a:Ga0115417_100400,TR
3300008404_1,3300008404.a:Ga0115185_100227,TR
3300008385_6,3300008385.a:Ga0114873_100401,TR
3300008383_8,3300008383.a:Ga0114870_100166,TR
3300008362_4,3300008362.a:Ga0115107_100209,TR
3300008361_3,3300008361.a:Ga0115082_100155,TR
3300008361_2,3300008361.a:Ga0115082_100113,TR
3300008345_5,3300008345.a:Ga0115409_101459,TR
3300008299_10,3300008299.a:Ga0114868_1000092,TR
3300008282_20,3300008282.a:Ga0114156_1002955,TR
3300008282_19,3300008282.a:Ga0114156_1000208,TR
3300008275_8,3300008275.a:Ga0114253_1000074,TR
3300008272_25,3300008272.a:Ga0111092_1000213,TR
3300008269_5,3300008269.a:Ga0114154_100435,TR
3300008268_43,3300008268.a:Ga0111491_1000198,TR
3300008268_37,3300008268.a:Ga0111491_1000458,TR
3300008268_26,3300008268.a:Ga0111491_1003382,TR
3300008260_7,3300008260.a:Ga0114292_100286,TR
3300008260_4,3300008260.a:Ga0114292_100399,TR
3300008149_15,3300008149.a:Ga0114293_101199,TR
3300008132_22,3300008132.a:Ga0111230_1001556,TR
3300008132_2,3300008132.a:Ga0111230_1000228,TR
3300008130_6,3300008130.a:Ga0114850_101745,TR
3300008125_7,3300008125.a:Ga0114856_1006065,TR
3300008103_23,3300008103.a:Ga0114180_100223,TR
3300008103_18,3300008103.a:Ga0114180_100042,TR
3300008101_27,3300008101.a:Ga0114024_100219,TR
3300008101_15,3300008101.a:Ga0114024_100059,TR
3300008100_8,3300008100.a:Ga0114174_100194,TR
3300008096_46,3300008096.a:Ga0114155_1010717,TR
3300008096_43,3300008096.a:Ga0114155_1000150,TR
3300008096_40,3300008096.a:Ga0114155_1000504,TR
3300008096_16,3300008096.a:Ga0114155_1000418,TR
3300008081_21,3300008081.a:Ga0113559_100636,TR
3300008079_8,3300008079.a:Ga0105956_100051,TR
3300008079_7,3300008079.a:Ga0105956_100109,TR
3300008077_3,3300008077.a:Ga0105964_1001995,TR
3300008063_19,3300008063.a:Ga0113867_101235,TR
3300008063_15,3300008063.a:Ga0113867_100063,TR
3300008060_13,3300008060.a:Ga0114177_100429,TR
3300008058_6,3300008058.a:Ga0114167_100290,TR
3300007991_14,3300007991.a:Ga0105643_100322,TR
3300007977_5,3300007977.a:Ga0111542_100959,TR
3300007976_8,3300007976.a:Ga0114368_100590,TR
3300007966_10,3300007966.a:Ga0105959_103272,TR
3300007924_6,3300007924.a:Ga0113552_100171,TR
3300007798_7,3300007798.a:Ga0105755_100013,TR
3300007796_18,3300007796.a:Ga0105889_100106,TR
3300007793_28,3300007793.a:Ga0105888_100311,TR
3300007793_21,3300007793.a:Ga0105888_103931,TR
3300007793_17,3300007793.a:Ga0105888_100087,TR
3300007782_6,3300007782.a:Ga0105808_100105,TR
3300007742_9,3300007742.a:Ga0105758_1002729,TR
3300007742_20,3300007742.a:Ga0105758_1001233,TR
3300007742_14,3300007742.a:Ga0105758_1000372,TR
3300007722_31,3300007722.a:Ga0105051_10021966,TR
3300007722_23,3300007722.a:Ga0105051_10000219,TR
3300007722_14,3300007722.a:Ga0105051_10020753,TR
3300007717_5,3300007717.a:Ga0105662_100150,TR
3300007717_16,3300007717.a:Ga0105662_101658,TR
3300007714_7,3300007714.a:Ga0105661_1000148,TR
3300007669_3,3300007669.a:Ga0105546_102805,TR
3300007669_27,3300007669.a:Ga0105546_102351,TR
3300007669_18,3300007669.a:Ga0105546_100089,TR
3300007648_5,3300007648.a:Ga0105531_101303,TR
3300007641_15,3300007641.a:Ga0105527_100461,TR
3300007530_3,3300007530.a:Ga0104842_100011,TR
3300007524_4,3300007524.a:Ga0105481_1000019,TR
3300007524_30,3300007524.a:Ga0105481_1000017,TR
3300007524_24,3300007524.a:Ga0105481_1001519,TR
3300007519_65,3300007519.a:Ga0105055_10016156,TR
3300007519_36,3300007519.a:Ga0105055_10001472,TR
3300007519_35,3300007519.a:Ga0105055_10003087,TR
3300007501_3,3300007501.a:Ga0104994_100171,TR
3300007501_1,3300007501.a:Ga0104994_100063,TR
3300007498_5,3300007498.a:Ga0104980_100174,TR
3300007362_6,3300007362.a:Ga0104788_100427,TR
3300007361_1,3300007361.a:Ga0104787_100718,TR
3300007360_22,3300007360.a:Ga0104766_1006201,TR
3300007356_5,3300007356.a:Ga0104763_100217,TR
3300007356_4,3300007356.a:Ga0104763_100118,TR
3300007356_14,3300007356.a:Ga0104763_100906,TR
3300007354_11,3300007354.a:Ga0104761_1000909,TR
3300007353_4,3300007353.a:Ga0104758_100021,TR
3300007353_10,3300007353.a:Ga0104758_100202,TR
3300007313_1,3300007313.a:Ga0104961_10432,TR
3300007305_4,3300007305.a:Ga0104872_100379,TR
3300007305_28,3300007305.a:Ga0104872_103603,TR
3300007305_20,3300007305.a:Ga0104872_100410,TR
3300007305_13,3300007305.a:Ga0104872_100809,TR
3300007305_11,3300007305.a:Ga0104872_102107,TR
3300007299_24,3300007299.a:Ga0104319_1001109,TR
3300007298_5,3300007298.a:Ga0104838_100235,TR
3300007288_5,3300007288.a:Ga0104346_100909,TR
3300007288_3,3300007288.a:Ga0104346_100133,TR
3300007222_43,3300007222.a:Ga0104061_101230,TR
3300007222_12,3300007222.a:Ga0104061_100029,TR
3300007208_5,3300007208.a:Ga0103291_104744,TR
3300007208_11,3300007208.a:Ga0103291_101479,TR
3300007194_5,3300007194.a:Ga0103269_100055,TR
3300007184_3,3300007184.a:Ga0103258_100076,TR
3300007184_14,3300007184.a:Ga0103258_100027,TR
3300007111_14,3300007111.a:Ga0102634_100269,TR
3300007109_6,3300007109.a:Ga0102633_100021,TR
3300007105_19,3300007105.a:Ga0102630_102872,TR
3300007098_3,3300007098.a:Ga0102540_100235,TR
3300007098_1,3300007098.a:Ga0102540_100026,TR
3300006747_7,3300006747.a:Ga0101801_100025,TR
3300006747_1,3300006747.a:Ga0101801_100374,TR
3300006746_8,3300006746.a:Ga0101796_101030,TR
3300006739_9,3300006739.a:Ga0101793_100385,TR
3300006739_4,3300006739.a:Ga0101793_100250,TR
3300006739_12,3300006739.a:Ga0101793_100033,TR
3300006739_10,3300006739.a:Ga0101793_100095,TR
3300006722_3,3300006722.a:Ga0101786_100298,TR
3300006568_31,3300006568.a:Ga0100215_100006,TR
3300006568_12,3300006568.a:Ga0100215_100345,TR
3300006564_13,3300006564.a:Ga0100366_100088,TR
3300006525_6,3300006525.a:Ga0101027_100956,TR
3300006525_23,3300006525.a:Ga0101027_103377,TR
3300006517_10,3300006517.a:Ga0100964_111119,TR
3300006499_6,3300006499.a:Ga0100371_100001,TR
3300006499_5,3300006499.a:Ga0100371_100111,TR
3300006499_11,3300006499.a:Ga0100371_100014,TR
3300006476_10,3300006476.a:Ga0100233_100105,TR
3300006464_35,3300006464.a:Ga0100221_1000223,TR
3300006463_14,3300006463.a:Ga0100176_1000432,TR
3300006460_9,3300006460.a:Ga0100061_100012,TR
3300006428_2,3300006428.a:Ga0100050_10022,TR
3300006427_1,3300006427.a:Ga0100049_10273,TR
3300006349_4,3300006349.a:Ga0099714_100454,TR
3300006299_7,3300006299.a:Ga0099524_100008,TR
3300006298_5,3300006298.a:Ga0099618_100275,TR
3300006259_8,3300006259.a:Ga0099458_101121,TR
3300006252_1,3300006252.a:Ga0099396_100142,TR
3300006226_71,3300006226.a:Ga0099364_10001504,TR
3300006226_64,3300006226.a:Ga0099364_10000529,TR
3300006226_62,3300006226.a:Ga0099364_10000162,TR
3300006226_157,3300006226.a:Ga0099364_10000100,TR
3300006226_144,3300006226.a:Ga0099364_10001619,TR
3300006192_11,3300006192.a:Ga0075011_10000091,TR
3300005673_1,3300005673.a:Ga0074422_100565,TR
3300005662_6,3300005662.a:Ga0078894_10039195,TR
3300005518_57,3300005518.a:Ga0070699_100002261,TR
3300005512_8,3300005512.a:Ga0074648_1012078,TR
3300005512_6,3300005512.a:Ga0074648_1017776,TR
3300005512_28,3300005512.a:Ga0074648_1002345,TR
3300005470_4,3300005470.a:Ga0074646_100006,TR
3300005460_26,3300005460.a:Ga0073908_1000358,TR
3300005443_3,3300005443.a:Ga0074258_100994,TR
3300005407_4,3300005407.a:Ga0074248_1091551,TR
3300005326_82,3300005326.a:Ga0074195_1001170,TR
3300005326_79,3300005326.a:Ga0074195_1000003,TR
3300005287_8,3300005287.a:Ga0065711_1028780,TR
3300005282_5,3300005282.a:Ga0065701_1012802,TR
3300005279_15,3300005279.a:Ga0065709_1029592,TR
3300005086_15,3300005086.a:Ga0072334_10355769,TR
3300005068_7,3300005068.a:Ga0070769_1116342,TR
3300003894_41,3300003894.a:Ga0063241_1000201,TR
3300003541_41,3300003541.a:JGI20214J51650_10002993,TR
3300003177_2,3300003177.a:DffDRAFT_1002087,TR
3300002856_6,3300002856.a:draft_11521727,TR
3300002856_29,3300002856.a:draft_11522509,TR
3300002821_26,3300002821.a:Iso3TCLC_10012406,TR
3300002504_8,3300002504.a:JGI24705J35276_12235355,TR
3300002501_4,3300002501.a:JGI24703J35330_11748569,TR
3300002173_22,3300002173.a:JGI24709J26583_10004274,TR
3300002164_50,3300002164.a:JGI24708J26588_10002107,TR
3300001970_10,3300001970.a:GOS2248_10034039,TR
3300001605_32,3300001605.a:Draft_10010296,TR
3300001598_36,3300001598.a:EMG_10031143,TR
3300001598_32,3300001598.a:EMG_10001175,TR
3300001096_9,3300001096.a:JGI11944J13513_1001679,TR
3300001096_25,3300001096.a:JGI11944J13513_1001909,TR
3300001096_21,3300001096.a:JGI11944J13513_1000499,TR
3300000839_23,3300000839.a:JGI994J12354_10010711,TR
3300000568_69,3300000568.a:Draft_10667516,TR
3300000568_56,3300000568.a:Draft_10003277,TR
3300000496_4,3300000496.a:GooDraft_1000047,TR
3300000447_4,3300000447.a:SR_TP_S13solDRAFT_1001052,TR
3300000318_7,3300000318.a:WSSedL1CaDRAFT_10006911,TR
3300000236_4,3300000236.a:TB_FS08_3DRAFT_1005124,TR
3300000232_8,3300000232.a:TB_PC08_64DRAFT_1008751,TR
3300000205_10,3300000205.a:NICFPass4XylDRAFT_c000209,TR
3300000172_5,3300000172.a:SI34jun09_200mDRAFT_c1000269,TR
3300000150_5,3300000150.a:SI48aug10_120mDRAFT_c1002312,TR
2061766007_78,2061766007.a:rumenHiSeq_NODE_2734934_len_272161_cov_4_412877,TR
2049941000_46,2049941000.a:900MB_Assembly_NODE_1005848_len_36034_cov_7_873647,TR
